,chr,pos
JHI-Hv50k-2016-16517,L.10,7.75387320759599
JHI-Hv50k-2016-16516,L.10,7.75387320759599
JHI-Hv50k-2016-16514,L.10,7.75387320759599
JHI-Hv50k-2016-16499,L.10,7.75387320759599
JHI-Hv50k-2016-18386,L.10,10.5737605612296
JHI-Hv50k-2016-18385,L.10,10.5737605612296
JHI-Hv50k-2016-18373,L.10,10.5737605612296
JHI-Hv50k-2016-18338,L.10,10.5737605612296
JHI-Hv50k-2016-18382,L.10,10.5737605612296
M_E_116,L.11,0
JHI-Hv50k-2016-437197,L.11,2.92179623717806
JHI-Hv50k-2016-439748,L.11,4.14091955346755
JHI-Hv50k-2016-439749,L.11,4.14091955346755
JHI-Hv50k-2016-439545,L.11,4.14091955346755
JHI-Hv50k-2016-440728,L.11,5.55383722170582
M_E_118,L.11,18.6697606834011
JHI-Hv50k-2016-451988,L.11,20.4839525515894
JHI-Hv50k-2016-453342,L.11,27.3846031760489
JHI-Hv50k-2016-453316,L.11,27.3846031760489
JHI-Hv50k-2016-453425,L.11,27.3846031760489
JHI-Hv50k-2016-453335,L.11,27.3846031760489
JHI-Hv50k-2016-453327,L.11,27.3846031760489
JHI-Hv50k-2016-453326,L.11,27.3846031760489
JHI-Hv50k-2016-453317,L.11,27.3846031760489
JHI-Hv50k-2016-453315,L.11,27.3846031760489
JHI-Hv50k-2016-453012,L.11,27.3846031760489
JHI-Hv50k-2016-456555,L.11,37.8429063976553
JHI-Hv50k-2016-457722,L.11,40.0918591707495
JHI-Hv50k-2016-458086,L.11,40.7710787013286
M_E_108,L.12,0
JHI-Hv50k-2016-401965,L.12,4.52832032870232
JHI-Hv50k-2016-402178,L.12,4.52832032870232
JHI-Hv50k-2016-401495,L.12,4.52832032870232
JHI-Hv50k-2016-388653,L.12,9.69241889808406
JHI-Hv50k-2016-388395,L.12,9.69241889808406
JHI-Hv50k-2016-23594,L.12,17.1375141996595
JHI-Hv50k-2016-383344,L.12,21.4624195567853
JHI-Hv50k-2016-382877,L.12,22.1674548995265
JHI-Hv50k-2016-381961,L.12,23.5376608119013
JHI-Hv50k-2016-381950,L.12,23.5376608119013
JHI-Hv50k-2016-381710,L.12,24.2133776215993
M_E_101,L.12,27.1319032857036
M_E_100,L.12,34.108045517851
JHI-Hv50k-2016-378987,L.12,35.5861721309351
JHI-Hv50k-2016-380476,L.12,36.8559977935138
JHI-Hv50k-2016-378880,L.12,37.8193815456682
JHI-Hv50k-2016-378854,L.12,38.5413435286261
JHI-Hv50k-2016-378829,L.12,38.5413435286261
JHI-Hv50k-2016-378864,L.12,38.5413435286261
JHI-Hv50k-2016-378825,L.12,38.5413435286261
JHI-Hv50k-2016-378180,L.12,42.8466993020006
JHI-Hv50k-2016-378173,L.12,42.8466993020006
JHI-Hv50k-2016-378036,L.12,44.2169052143755
JHI-Hv50k-2016-377929,L.12,45.6069910151251
JHI-Hv50k-2016-377329,L.12,48.5120839575184
JHI-Hv50k-2016-377180,L.12,48.5120839575184
JHI-Hv50k-2016-376312,L.12,50.2091163766133
JHI-Hv50k-2016-376166,L.12,50.2091163766133
JHI-Hv50k-2016-374485,L.12,53.1742970925069
JHI-Hv50k-2016-374480,L.12,53.8505560392743
JHI-Hv50k-2016-374056,L.12,56.6704433929079
JHI-Hv50k-2016-374006,L.12,56.6704433929079
JHI-Hv50k-2016-373963,L.12,57.3461602026059
JHI-Hv50k-2016-373811,L.12,58.0218770123039
JHI-Hv50k-2016-373599,L.12,58.6975938220019
JHI-Hv50k-2016-373560,L.12,59.3733106316999
JHI-Hv50k-2016-373482,L.12,60.7445523468473
JHI-Hv50k-2016-373481,L.12,60.7445523468473
JHI-Hv50k-2016-373484,L.12,60.7445523468473
JHI-Hv50k-2016-373104,L.12,65.104554361821
JHI-Hv50k-2016-373042,L.12,65.104554361821
JHI-Hv50k-2016-371659,L.12,70.1781262851291
JHI-Hv50k-2016-371331,L.12,71.6765514673851
JHI-Hv50k-2016-371327,L.12,71.6765514673851
JHI-Hv50k-2016-371328,L.12,72.3913533413541
JHI-Hv50k-2016-370551,L.12,74.227781020344
M_E_98,L.12,76.8802936502794
JHI-Hv50k-2016-425100,L.13,0
JHI-Hv50k-2016-425180,L.13,0
JHI-Hv50k-2016-424446,L.13,3.45441874819429
M_E_115,L.13,8.65089442242102
JHI-Hv50k-2016-423895,L.13,12.5701058507147
JHI-Hv50k-2016-423834,L.13,13.4634482133965
JHI-Hv50k-2016-423827,L.13,13.4634482133965
JHI-Hv50k-2016-423785,L.13,13.4634482133965
JHI-Hv50k-2016-421119,L.13,18.9000566996781
JHI-Hv50k-2016-419063,L.13,23.4265247334369
JHI-Hv50k-2016-415470,L.13,34.1231168551177
JHI-Hv50k-2016-415468,L.13,34.1231168551177
JHI-Hv50k-2016-415625,L.13,34.8248785753169
JHI-Hv50k-2016-416163,L.13,35.5852956211343
JHI-Hv50k-2016-416162,L.13,35.5852956211343
JHI-Hv50k-2016-305840,L.14,0
M_E_62,L.14,10.5584377338083
JHI-Hv50k-2016-308358,L.14,18.1707736904044
JHI-Hv50k-2016-308206,L.14,18.1707736904044
JHI-Hv50k-2016-309053,L.14,25.3516004581795
JHI-Hv50k-2016-309064,L.14,25.3516004581795
JHI-Hv50k-2016-309051,L.14,25.3516004581795
JHI-Hv50k-2016-309515,L.14,25.3516004581795
M_E_9,L.15,0
M_E_8,L.15,1.78256328574968
M_E_7,L.15,1.78256328574968
JHI-Hv50k-2016-40035,L.15,4.73626981755599
JHI-Hv50k-2016-38514,L.15,4.73626981755599
JHI-Hv50k-2016-42564,L.15,11.5331012232782
JHI-Hv50k-2016-42730,L.15,13.4783120256114
M_E_2,L.16,0
JHI-Hv50k-2016-6092,L.16,5.72774556795222
JHI-Hv50k-2016-8710,L.16,10.6411847341989
JHI-Hv50k-2016-51019,L.17,0
JHI-Hv50k-2016-50954,L.17,0
JHI-Hv50k-2016-51979,L.17,3.7361582674222
JHI-Hv50k-2016-52321,L.17,6.29578877166895
JHI-Hv50k-2016-52253,L.17,6.29578877166895
JHI-Hv50k-2016-55854,L.17,17.2535001148288
JHI-Hv50k-2016-56239,L.17,17.2535001148288
M_E_53,L.18,0
JHI-Hv50k-2016-67550,L.18,26.0162824771221
JHI-Hv50k-2016-67559,L.18,26.0162824771221
JHI-Hv50k-2016-67587,L.18,26.0162824771221
JHI-Hv50k-2016-67600,L.18,26.0162824771221
JHI-Hv50k-2016-67767,L.18,26.0162824771221
JHI-Hv50k-2016-63893,L.18,32.6418834966154
JHI-Hv50k-2016-64086,L.18,32.6418834966154
JHI-Hv50k-2016-64149,L.18,32.6418834966154
JHI-Hv50k-2016-65426,L.18,35.05686536554
M_E_14,L.18,37.0026766831603
JHI-Hv50k-2016-71369,L.18,51.9422149195018
JHI-Hv50k-2016-72947,L.18,57.0993519924094
JHI-Hv50k-2016-72497,L.18,57.8122358209026
JHI-Hv50k-2016-72545,L.18,57.8122358209026
JHI-Hv50k-2016-72504,L.18,57.8122358209026
JHI-Hv50k-2016-72315,L.18,59.468383323574
M_E_17,L.18,77.5701384338331
JHI-Hv50k-2016-77334,L.18,90.6121096279957
JHI-Hv50k-2016-77388,L.18,90.6121096279957
JHI-Hv50k-2016-77560,L.18,92.3458561619143
JHI-Hv50k-2016-77522,L.18,93.488859837477
JHI-Hv50k-2016-77491,L.18,93.488859837477
JHI-Hv50k-2016-77605,L.18,95.3965733118434
JHI-Hv50k-2016-78532,L.18,97.8930783272548
JHI-Hv50k-2016-79374,L.18,100.116974657052
JHI-Hv50k-2016-79404,L.18,100.116974657052
M_E_22,L.18,103.584653240881
M_E_20,L.18,105.884210725703
M_E_19,L.18,105.884210725703
M_E_18,L.18,108.852250959894
JHI-Hv50k-2016-93366,L.18,125.926386440913
JHI-Hv50k-2016-91754,L.18,129.573868921132
JHI-Hv50k-2016-91961,L.18,129.573868921132
JHI-Hv50k-2016-91245,L.18,133.07661633527
JHI-Hv50k-2016-91257,L.18,133.07661633527
JHI-Hv50k-2016-91167,L.18,133.07661633527
JHI-Hv50k-2016-90688,L.18,133.07661633527
JHI-Hv50k-2016-90896,L.18,133.07661633527
JHI-Hv50k-2016-92462,L.18,135.430430293598
JHI-Hv50k-2016-92202,L.18,135.430430293598
JHI-Hv50k-2016-99229,L.18,137.837078039557
JHI-Hv50k-2016-99004,L.18,137.837078039557
M_E_23,L.18,143.55650170512
JHI-Hv50k-2016-100214,L.18,147.902356373993
JHI-Hv50k-2016-104058,L.18,158.075131206473
JHI-Hv50k-2016-103929,L.18,158.075131206473
JHI-Hv50k-2016-104059,L.18,158.075131206473
JHI-Hv50k-2016-103868,L.18,158.075131206473
JHI-Hv50k-2016-104508,L.18,163.154748672032
JHI-Hv50k-2016-104565,L.18,163.154748672032
JHI-Hv50k-2016-104651,L.18,163.154748672032
JHI-Hv50k-2016-106572,L.18,169.961313696366
JHI-Hv50k-2016-106848,L.18,172.085636971731
JHI-Hv50k-2016-108204,L.18,178.065514343098
JHI-Hv50k-2016-108250,L.18,178.065514343098
JHI-Hv50k-2016-110485,L.18,190.800916684925
JHI-Hv50k-2016-110449,L.18,190.800916684925
M_E_28,L.18,199.431863735514
M_E_29,L.18,206.349985535167
M_E_31,L.18,207.04267111727
M_E_30,L.18,207.04267111727
JHI-Hv50k-2016-115312,L.18,209.126610662736
JHI-Hv50k-2016-115107,L.18,209.126610662736
JHI-Hv50k-2016-115110,L.18,209.126610662736
JHI-Hv50k-2016-115147,L.18,209.126610662736
JHI-Hv50k-2016-115240,L.18,209.126610662736
JHI-Hv50k-2016-115389,L.18,209.126610662736
JHI-Hv50k-2016-115671,L.18,209.126610662736
JHI-Hv50k-2016-114548,L.18,209.818492737331
JHI-Hv50k-2016-114948,L.18,209.818492737331
JHI-Hv50k-2016-114249,L.18,209.818492737331
JHI-Hv50k-2016-114255,L.18,209.818492737331
JHI-Hv50k-2016-114264,L.18,209.818492737331
JHI-Hv50k-2016-114491,L.18,209.818492737331
JHI-Hv50k-2016-114549,L.18,209.818492737331
JHI-Hv50k-2016-114619,L.18,209.818492737331
JHI-Hv50k-2016-114706,L.18,209.818492737331
JHI-Hv50k-2016-114849,L.18,209.818492737331
JHI-Hv50k-2016-114865,L.18,209.818492737331
JHI-Hv50k-2016-114951,L.18,209.818492737331
JHI-Hv50k-2016-115563,L.18,211.19085154026
JHI-Hv50k-2016-115564,L.18,211.19085154026
JHI-Hv50k-2016-115953,L.18,212.172696862374
JHI-Hv50k-2016-118494,L.18,215.438544903126
JHI-Hv50k-2016-115889,L.18,216.808859367289
JHI-Hv50k-2016-116466,L.18,216.808859367289
JHI-Hv50k-2016-116577,L.18,216.808859367289
JHI-Hv50k-2016-116579,L.18,216.808859367289
JHI-Hv50k-2016-116581,L.18,216.808859367289
JHI-Hv50k-2016-116742,L.18,216.808859367289
JHI-Hv50k-2016-116907,L.18,216.808859367289
JHI-Hv50k-2016-116922,L.18,216.808859367289
JHI-Hv50k-2016-117081,L.18,216.808859367289
JHI-Hv50k-2016-117333,L.18,216.808859367289
JHI-Hv50k-2016-117361,L.18,216.808859367289
JHI-Hv50k-2016-119334,L.18,216.808859367289
JHI-Hv50k-2016-115933,L.18,217.484586218196
JHI-Hv50k-2016-124927,L.18,229.269474577146
JHI-Hv50k-2016-124930,L.18,229.269474577146
JHI-Hv50k-2016-124974,L.18,229.269474577146
M_E_32,L.18,235.387134653329
JHI-Hv50k-2016-138947,L.19,0
JHI-Hv50k-2016-138980,L.19,0.679767609922731
JHI-Hv50k-2016-139283,L.19,2.79390479379184
JHI-Hv50k-2016-139333,L.19,2.79390479379184
JHI-Hv50k-2016-322677,L.2,0
JHI-Hv50k-2016-321134,L.2,3.57752109101683
M_E_72,L.2,6.76813104698165
M_E_71,L.2,6.76813104698165
M_E_70,L.2,8.95306207718465
M_E_67,L.2,13.663115495024
M_E_66,L.2,13.663115495024
JHI-Hv50k-2016-319917,L.2,17.26197297642
M_E_64,L.2,21.0023338571572
JHI-Hv50k-2016-272337,L.20,0
JHI-Hv50k-2016-272315,L.20,0
JHI-Hv50k-2016-272306,L.20,0
JHI-Hv50k-2016-273394,L.20,2.37971884725591
JHI-Hv50k-2016-273355,L.20,2.37971884725591
JHI-Hv50k-2016-273088,L.20,2.37971884725591
JHI-Hv50k-2016-273925,L.20,8.01816894161982
JHI-Hv50k-2016-274480,L.20,8.01816894161982
JHI-Hv50k-2016-273848,L.20,8.01816894161982
JHI-Hv50k-2016-275077,L.20,8.01816894161982
JHI-Hv50k-2016-273669,L.20,8.01816894161982
JHI-Hv50k-2016-273849,L.20,8.71654014538218
JHI-Hv50k-2016-273846,L.20,8.71654014538218
JHI-Hv50k-2016-273825,L.20,8.71654014538218
JHI-Hv50k-2016-275198,L.20,9.42445008754111
M_E_37,L.21,0
JHI-Hv50k-2016-153527,L.21,5.33765816408436
JHI-Hv50k-2016-152840,L.21,6.70786409471233
JHI-Hv50k-2016-154862,L.21,11.6804888609071
JHI-Hv50k-2016-155569,L.21,14.3716028796555
JHI-Hv50k-2016-155805,L.21,16.0955755060706
JHI-Hv50k-2016-157160,L.21,21.4838111134331
JHI-Hv50k-2016-159556,L.21,25.5547449632733
JHI-Hv50k-2016-160331,L.21,29.9135814432514
JHI-Hv50k-2016-160352,L.21,29.9135814432514
JHI-Hv50k-2016-161093,L.21,33.661362842188
JHI-Hv50k-2016-161081,L.21,33.661362842188
JHI-Hv50k-2016-161080,L.21,33.661362842188
M_E_40,L.21,49.0569081028542
M_E_39,L.21,49.0569081028542
JHI-Hv50k-2016-163974,L.21,53.2929324674133
JHI-Hv50k-2016-166368,L.21,60.2895681648207
JHI-Hv50k-2016-182940,L.21,62.6290377247119
JHI-Hv50k-2016-182720,L.21,62.6290377247119
JHI-Hv50k-2016-420337,L.21,62.6290377247119
JHI-Hv50k-2016-182700,L.21,62.6290377247119
JHI-Hv50k-2016-184728,L.21,64.9685072846032
JHI-Hv50k-2016-185123,L.21,66.5102151341511
JHI-Hv50k-2016-185997,L.21,70.7658777143913
JHI-Hv50k-2016-188175,L.21,73.1331542375987
M_E_45,L.21,73.1331542375987
M_E_47,L.21,73.1331542375987
JHI-Hv50k-2016-188839,L.21,74.9488354674182
JHI-Hv50k-2016-187824,L.21,75.9398904125199
JHI-Hv50k-2016-191253,L.21,78.5381575965702
JHI-Hv50k-2016-192534,L.21,81.7433565442461
JHI-Hv50k-2016-192532,L.21,81.7433565442461
M_E_50,L.21,89.974065694275
M_E_49,L.21,89.974065694275
JHI-Hv50k-2016-196158,L.21,96.1515903682128
JHI-Hv50k-2016-196379,L.21,96.1515903682128
JHI-Hv50k-2016-196798,L.21,97.1623069679873
JHI-Hv50k-2016-200713,L.21,110.585650924983
JHI-Hv50k-2016-201896,L.21,114.083924916709
M_E_52,L.21,124.521602243486
JHI-Hv50k-2016-204423,L.21,130.418545401676
JHI-Hv50k-2016-204392,L.21,130.418545401676
JHI-Hv50k-2016-204534,L.21,132.472384112759
JHI-Hv50k-2016-205257,L.21,134.631596676006
JHI-Hv50k-2016-207495,L.21,146.272794444767
JHI-Hv50k-2016-208432,L.21,150.965043294446
JHI-Hv50k-2016-209275,L.21,152.768953355954
JHI-Hv50k-2016-211296,L.21,154.203821879132
JHI-Hv50k-2016-211251,L.21,154.203821879132
JHI-Hv50k-2016-210967,L.21,154.203821879132
JHI-Hv50k-2016-495677,L.22,0
JHI-Hv50k-2016-495566,L.22,0
JHI-Hv50k-2016-495431,L.22,0
JHI-Hv50k-2016-495494,L.22,0
JHI-Hv50k-2016-495619,L.22,0
JHI-Hv50k-2016-495463,L.22,0
M_E_129,L.22,3.32005344409628
JHI-Hv50k-2016-497396,L.22,7.26892137098158
JHI-Hv50k-2016-497612,L.22,9.73374272884667
JHI-Hv50k-2016-497567,L.22,9.73374272884667
JHI-Hv50k-2016-498292,L.22,11.531816967745
JHI-Hv50k-2016-497775,L.22,13.1877906756789
M_E_130,L.22,19.3928988547246
JHI-Hv50k-2016-501144,L.22,30.7802959344647
JHI-Hv50k-2016-506369,L.22,43.3747215554948
JHI-Hv50k-2016-506682,L.22,47.7511089154135
JHI-Hv50k-2016-509417,L.22,54.6282916309596
JHI-Hv50k-2016-509454,L.22,55.3055619667032
JHI-Hv50k-2016-509438,L.22,55.3055619667032
JHI-Hv50k-2016-509453,L.22,56.0246224965639
JHI-Hv50k-2016-509829,L.22,57.4953419728607
JHI-Hv50k-2016-509869,L.22,58.3352729352427
JHI-Hv50k-2016-509794,L.22,59.8236329714915
JHI-Hv50k-2016-509791,L.22,59.8236329714915
JHI-Hv50k-2016-511004,L.22,63.1199110605913
JHI-Hv50k-2016-512623,L.22,68.2228840806417
JHI-Hv50k-2016-513101,L.22,69.541258416448
JHI-Hv50k-2016-512845,L.22,69.541258416448
JHI-Hv50k-2016-512801,L.22,69.541258416448
M_E_90,L.3,0
JHI-Hv50k-2016-353080,L.3,5.0503886304519
JHI-Hv50k-2016-349878,L.3,9.48390235704533
JHI-Hv50k-2016-349887,L.3,10.9386763786901
JHI-Hv50k-2016-346493,L.3,19.365427496138
M_E_87,L.3,21.2927714805433
M_E_85,L.3,27.9942617120192
JHI-Hv50k-2016-342820,L.3,32.4806346535498
JHI-Hv50k-2016-342445,L.3,32.4806346535498
JHI-Hv50k-2016-341946,L.3,33.2962967024442
JHI-Hv50k-2016-341934,L.3,33.2962967024442
JHI-Hv50k-2016-340437,L.3,34.4018303061511
JHI-Hv50k-2016-340433,L.3,34.4018303061511
JHI-Hv50k-2016-338704,L.3,36.8491820739302
JHI-Hv50k-2016-338621,L.3,36.8491820739302
JHI-Hv50k-2016-338495,L.3,36.8491820739302
JHI-Hv50k-2016-338080,L.3,38.7953723187177
JHI-Hv50k-2016-337992,L.3,38.7953723187177
JHI-Hv50k-2016-338081,L.3,38.7953723187177
JHI-Hv50k-2016-337616,L.3,40.547014108106
JHI-Hv50k-2016-337849,L.3,41.8827026361256
JHI-Hv50k-2016-337832,L.3,41.8827026361256
M_E_82,L.3,46.5915122385554
M_E_84,L.3,50.5911199867841
M_E_83,L.3,53.2840953309544
M_E_76,L.3,66.3931317395238
M_E_75,L.3,68.9434197036194
M_E_74,L.3,70.4549440612689
JHI-Hv50k-2016-332956,L.3,74.7842684913319
JHI-Hv50k-2016-332891,L.3,74.7842684913319
JHI-Hv50k-2016-333626,L.3,74.7842684913319
JHI-Hv50k-2016-332986,L.3,74.7842684913319
JHI-Hv50k-2016-331300,L.3,78.5742546341446
M_E_97,L.4,0
M_E_95,L.4,4.12985739659698
M_E_94,L.4,7.37914943372203
JHI-Hv50k-2016-362796,L.4,9.31836123625969
JHI-Hv50k-2016-362630,L.4,9.31836123625969
JHI-Hv50k-2016-362645,L.4,9.31836123625969
JHI-Hv50k-2016-362392,L.4,11.4158450720946
JHI-Hv50k-2016-367779,L.4,12.7864285592189
JHI-Hv50k-2016-365997,L.4,12.7864285592189
JHI-Hv50k-2016-223558,L.5,0
JHI-Hv50k-2016-225326,L.5,12.7706405941498
JHI-Hv50k-2016-225192,L.5,12.7706405941498
JHI-Hv50k-2016-231560,L.6,0
JHI-Hv50k-2016-231558,L.6,0
JHI-Hv50k-2016-231550,L.6,0
JHI-Hv50k-2016-231843,L.6,4.61206043623852
JHI-Hv50k-2016-231992,L.6,6.13914680527827
JHI-Hv50k-2016-231991,L.6,6.13914680527827
JHI-Hv50k-2016-231960,L.6,6.13914680527827
JHI-Hv50k-2016-232227,L.6,7.78849836828625
M_E_57,L.6,9.31261609718753
JHI-Hv50k-2016-226115,L.7,0
JHI-Hv50k-2016-225731,L.7,0
JHI-Hv50k-2016-228570,L.7,15.0979011708001
JHI-Hv50k-2016-263069,L.8,0
JHI-Hv50k-2016-263068,L.8,0
JHI-Hv50k-2016-263067,L.8,0
JHI-Hv50k-2016-265464,L.8,6.86092114254401
JHI-Hv50k-2016-278646,L.9,0
JHI-Hv50k-2016-278969,L.9,1.37306278028804
JHI-Hv50k-2016-279216,L.9,3.05342208560201
JHI-Hv50k-2016-279165,L.9,3.05342208560201
JHI-Hv50k-2016-279552,L.9,4.07700588955321
