,chr,pos
JHI-Hv50k-2016-210967,21,154.203821879132
JHI-Hv50k-2016-495677,22,0
JHI-Hv50k-2016-495566,22,0
JHI-Hv50k-2016-495431,22,0
JHI-Hv50k-2016-495494,22,0
JHI-Hv50k-2016-495619,22,0
JHI-Hv50k-2016-495463,22,0
M_E_129,22,3.32005344409628
JHI-Hv50k-2016-497396,22,7.26892137098158
JHI-Hv50k-2016-497612,22,9.73374272884667
JHI-Hv50k-2016-497567,22,9.73374272884667
JHI-Hv50k-2016-498292,22,11.531816967745
JHI-Hv50k-2016-497775,22,13.1877906756789
M_E_130,22,19.3928988547246
JHI-Hv50k-2016-501144,22,30.7802959344647
JHI-Hv50k-2016-506369,22,43.3747215554948
JHI-Hv50k-2016-506682,22,47.7511089154135
JHI-Hv50k-2016-509417,22,54.6282916309596
JHI-Hv50k-2016-509454,22,55.3055619667032
JHI-Hv50k-2016-509438,22,55.3055619667032
JHI-Hv50k-2016-509453,22,56.0246224965639
JHI-Hv50k-2016-509829,22,57.4953419728607
JHI-Hv50k-2016-509869,22,58.3352729352427
JHI-Hv50k-2016-509794,22,59.8236329714915
JHI-Hv50k-2016-509791,22,59.8236329714915
JHI-Hv50k-2016-511004,22,63.1199110605913
JHI-Hv50k-2016-512623,22,68.2228840806417
JHI-Hv50k-2016-513101,22,69.541258416448
JHI-Hv50k-2016-512845,22,69.541258416448
JHI-Hv50k-2016-512801,22,69.541258416448
M_E_90,3,0
JHI-Hv50k-2016-353080,3,5.0503886304519
JHI-Hv50k-2016-349878,3,9.48390235704533
JHI-Hv50k-2016-349887,3,10.9386763786901
JHI-Hv50k-2016-346493,3,19.365427496138
M_E_87,3,21.2927714805433
M_E_85,3,27.9942617120192
JHI-Hv50k-2016-342820,3,32.4806346535498
JHI-Hv50k-2016-342445,3,32.4806346535498
JHI-Hv50k-2016-341946,3,33.2962967024442
JHI-Hv50k-2016-341934,3,33.2962967024442
JHI-Hv50k-2016-340437,3,34.4018303061511
JHI-Hv50k-2016-340433,3,34.4018303061511
JHI-Hv50k-2016-338704,3,36.8491820739302
JHI-Hv50k-2016-338621,3,36.8491820739302
JHI-Hv50k-2016-338495,3,36.8491820739302
JHI-Hv50k-2016-338080,3,38.7953723187177
JHI-Hv50k-2016-337992,3,38.7953723187177
JHI-Hv50k-2016-338081,3,38.7953723187177
JHI-Hv50k-2016-337616,3,40.547014108106
JHI-Hv50k-2016-337849,3,41.8827026361256
JHI-Hv50k-2016-337832,3,41.8827026361256
M_E_82,3,46.5915122385554
M_E_84,3,50.5911199867841
M_E_83,3,53.2840953309544
M_E_76,3,66.3931317395238
M_E_75,3,68.9434197036194
M_E_74,3,70.4549440612689
JHI-Hv50k-2016-332956,3,74.7842684913319
JHI-Hv50k-2016-332891,3,74.7842684913319
JHI-Hv50k-2016-333626,3,74.7842684913319
JHI-Hv50k-2016-332986,3,74.7842684913319
JHI-Hv50k-2016-331300,3,78.5742546341446
M_E_97,4,0
M_E_95,4,4.12985739659698
M_E_94,4,7.37914943372203
JHI-Hv50k-2016-362796,4,9.31836123625969
JHI-Hv50k-2016-362630,4,9.31836123625969
JHI-Hv50k-2016-362645,4,9.31836123625969
JHI-Hv50k-2016-362392,4,11.4158450720946
JHI-Hv50k-2016-367779,4,12.7864285592189
JHI-Hv50k-2016-365997,4,12.7864285592189
JHI-Hv50k-2016-223558,5,0
JHI-Hv50k-2016-225326,5,12.7706405941498
JHI-Hv50k-2016-225192,5,12.7706405941498
JHI-Hv50k-2016-231560,6,0
JHI-Hv50k-2016-231558,6,0
JHI-Hv50k-2016-231550,6,0
JHI-Hv50k-2016-231843,6,4.61206043623852
JHI-Hv50k-2016-231992,6,6.13914680527827
JHI-Hv50k-2016-231991,6,6.13914680527827
JHI-Hv50k-2016-231960,6,6.13914680527827
JHI-Hv50k-2016-232227,6,7.78849836828625
M_E_57,6,9.31261609718753
JHI-Hv50k-2016-226115,7,0
JHI-Hv50k-2016-225731,7,0
JHI-Hv50k-2016-228570,7,15.0979011708001
JHI-Hv50k-2016-263069,8,0
JHI-Hv50k-2016-263068,8,0
JHI-Hv50k-2016-263067,8,0
JHI-Hv50k-2016-265464,8,6.86092114254401
JHI-Hv50k-2016-278646,9,0
JHI-Hv50k-2016-278969,9,1.37306278028804
JHI-Hv50k-2016-279216,9,3.05342208560201
JHI-Hv50k-2016-279165,9,3.05342208560201
JHI-Hv50k-2016-279552,9,4.07700588955321
